,Usuario,Tweet
1610,luisamar789,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1611,luisamar789,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1612,luisamar789,RT @elriosuena: Cuando veo #SinLuz en el TT... 😖 https://t.co/a6gxaG26aG
1613,luisamar789,RT @traffiCARACAS__: @elriosuena: Cuando veo #SinLuz en el TT. https://t.co/ggHtSTOlBG
1614,luisamar789,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1615,luisamar789,"RT @1detalle1: #SinLuz Regalos y detalles únicos, originales y sabrosos para esa persona especial. En Caracas @1detalle_ WhatsApp: 0412 618…"
1616,luisamar789,RT @ErikaLaReina: Activando el modo supervivientes en #Maracaibo apagón en toda la ciudad y varios municipios del #Zulia...Esto ya lo hemo…
1617,jorgel2011,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1618,Sorayarodrig1,"RT @EfectoCocuyo: #Ahora Usuarios reportan apagón en Maracaibo y San Francisco, en el estado Zulia. #23Feb ¿Estás #SinLuz? Repórtanos ind…"
1619,luisamar789,"RT @venezuelasos86: ⚠️💡ÚLTIMA HORA. Apagón en Zulia deja zonas de la Costa Occidental del Lago #SinLuz:#Maracaibo San Francisco, Jesús En…"
1620,lvlariita,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1621,ProvidaRed,RT @Johendrygonzalz: Maracaibo después del plan borron y cuenta queda #SinLuz gracias a la ineficiencia de @CorpoelecInfo
1622,pattypdlm,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1623,pattypdlm,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1624,AxelJmzc,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Hbelena93: ""Sin servicio eléctrico en #SanMiguel"""
1625,pierortegon,"RT @anastaciaccs: Lo que está sucediendo en éste momento en casi toda Maracaibo.  Gente atrapada en ascensores, preocupados dueños de mini…"
1626,amg9847,#Venezuela #23Feb:#Zulia #SinLuz: Se reporta un apagón en varias zonas de Maracaibo y otras ciudades del estado la tarde de este jueves.
1627,Liz79814143,RT @Marianyelala: #SinLuz en #Maracaibo y #SanFrancisco automáticamente yo https://t.co/TkhEvrhup3
1628,Liz79814143,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1629,L3andr017,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1630,guariliss,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1631,L3andr017,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1632,olpjegt,RT @LDanieri: ME GUSTARÍA MOSTRARLESAsí luce una ciudad apagada. Maracaibo y los municipios de la costa occidental están #SinLuz luego de…
1633,Hernanhernan53,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1634,Laguado42223886,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1635,Liz79814143,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1636,Liz79814143,RT @ErikaLaReina: Activando el modo supervivientes en #Maracaibo apagón en toda la ciudad y varios municipios del #Zulia...Esto ya lo hemo…
1637,GladysMarinaGo3,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1638,Soyrenemartinez,La persona correcta también acepta tus malos hábitos. 🖤✨ 🍁 #SinLuz
1639,LazoRuthmary,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1640,EVANANSEMPRUN,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1641,jorge_mckenna,"RT @JorRausch: Ah!, pero Aranguren, no?Kirchnerismo ✌🏾#SinAgua #SinLuz y con un #Massa con ganas de meter las manos en #Edesur.Perdonarle…"
1642,jorge_mckenna,"RT @JorRausch: #SinAgua #SinLuz“Con estas compensaciones (de #Massa), la deuda que finalmente refinanció #Edenor a 96 cuotas con tasa subs…"
1643,EVANANSEMPRUN,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1644,jorge_mckenna,RT @JorRausch: Kirchnerismo #SinLuz (versión febrero del año 2023)Si presionamos ese hashtag #️⃣ lo encontraremos en todos los gobiernos d…
1645,hechiceramaya,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1646,dulcey_lilibet,"RT @VersionFinal: #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros municipios…"
1647,Francho107,Que tembló en Tayikistán y aquí nos quedamos #SinLuz 🤔
1648,sexomix1954,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1649,TuCongorocho,RT @ServPublicosVe: En Puerto La Cruz se fue la luz a eso de las 11 am y regresó antes de mediodia vía @portocruzano #SinLuz #PROCO
1650,fluirsereno,"RT @anastaciaccs: Lo que está sucediendo en éste momento en casi toda Maracaibo.  Gente atrapada en ascensores, preocupados dueños de mini…"
1651,eniokin,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1652,danielb1976,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1653,Thaisnieves2,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1654,Aliciag04777881,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1655,mhernandez61,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1656,martinmoncada,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1657,Cristiana_RR,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1658,emiranda810,"RT @ReporteYa: #21Feb 9:52am #Caracas #SinLuz@CarlosJRojas13: ""Desde la madrugada de hoy nuestros #vecinos de #Altagracia están sin servic…"
1659,jag79000,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1660,emiranda810,"RT @ReporteYa: #23Feb #Miranda #SinLuz@Canino33: ""De nuevo sin servicio eléctrico en el Mirador del Este, Petare.Sin servicio en todo el…"
1661,CesarDi14033897,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1662,emiranda810,RT @ReporteYa: #23Feb 3:30pm #Miranda #SinLuz @FaroComunitario: Falla eléctrica se presenta desde hace media hora en sectores de barrio un…
1663,zolangegonzalez,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1664,webdesignplpm,#23Feb #Zulia #SinLuz _radiofeyalegria: Vecinos de Maracaibo aseguraron a Radio Fe y Alegria Noticias que se quedar… https://t.co/VJGsjNjbWr
1665,Taikun2000,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1666,Freedomvzz,"RT @EfectoCocuyo: #Ahora Usuarios reportan apagón en Maracaibo y San Francisco, en el estado Zulia. #23Feb ¿Estás #SinLuz? Repórtanos ind…"
1667,MissDannie1310,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1668,JorgeOberto6,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1669,MonickRed,"RT @EVTVMiami: #EsNoticia 🇻🇪| Una interrupción del servicio eléctrico afecta este jueves la Zona Metropolitana de Maracaibo, así como San F…"
1670,GiselaOria,#SinLuz @OficialEdesur  harta de este servicio pésimo. Tirando cosas de la heladera
1671,MonickRed,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1672,MonickRed,RT @ReporteYa: #23Feb #Zulia #SinLuz @radiofeyalegria: Vecinos de Maracaibo aseguraron a Radio Fe y Alegría Noticias que se quedaron sin e…
1673,arelis_bravo,RT @ReporteYa: #23Feb #Zulia #SinLuz @radiofeyalegria: Vecinos de Maracaibo aseguraron a Radio Fe y Alegría Noticias que se quedaron sin e…
1674,ReporteYa,#23Feb #Zulia #SinLuz @radiofeyalegria: Vecinos de Maracaibo aseguraron a Radio Fe y Alegría Noticias que se queda… https://t.co/qDDq802Rjs
1675,marialtapina,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1676,YorkRBI_,"RT @ReporteYa: #23Feb #Venezuela@elriosuena: Cuando veo #SinLuz en el TT... 😖""https://t.co/6hkS3uwARy"
1677,ActualidadN24C,"#N24Carabobo #Caracas #23Feb Colisión entre dos vehículos livianos en la Autopista Gran Cacique Guaicaipuro, a la a… https://t.co/Rx7j9EGedn"
1678,Angelito20251,"RT @guapaonline: @LDanieri 1er apagón porque racionamiento hemos tenido y bastante, en #Maracaibo norte hasta 3 horas sin electricidad #z…"
1679,Angelito20251,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1680,andreina19921,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1681,Celina474,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1682,puraverdadmcy,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1683,puraverdadmcy,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1684,YESILUS,RT @LDanieri: ME GUSTARÍA MOSTRARLESAsí luce una ciudad apagada. Maracaibo y los municipios de la costa occidental están #SinLuz luego de…
1685,pedrolmago1,RT @JorgeOberto6: #PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1686,JorgeOberto6,#PuenteParaLaPaz#SinLuz #maracaibooscura https://t.co/hkhDJxpmt0
1687,yomeresteo,"RT @venezuelasos86: ⚠️💡ÚLTIMA HORA. Apagón en Zulia deja zonas de la Costa Occidental del Lago #SinLuz:#Maracaibo San Francisco, Jesús En…"
1688,solysbellagines,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1689,mendezc0701,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1690,matahari_1975,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1691,matahari_1975,RT @ReporteYa: #23Feb 3:30pm #Miranda #SinLuz @FaroComunitario: Falla eléctrica se presenta desde hace media hora en sectores de barrio un…
1692,matahari_1975,"RT @EfectoCocuyo: #Ahora Usuarios reportan apagón en Maracaibo y San Francisco, en el estado Zulia. #23Feb ¿Estás #SinLuz? Repórtanos ind…"
1693,bamkaman,"@lucianomar1975 ...Claro Vale... SI lo DICE las ""Ultimas Mentiras"" es CIERTO... cadena Capriles una Parte fue a Los… https://t.co/EfihoiMWuO"
1694,Chucho94523220,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Marianyelala: ""Sin servicio eléctrico en #Maracaibo y #SanFrancisco... automáticamente yo""https://…"
1695,alexlalo16,RT @rogeliobolivara: 🚨⚡ ZULIASe registró Fuerte Fluctuación que dejó varios municipios de la entidad zuliana sin servicio eléctrico.#SínL…
1696,Dr_OlivaresP,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1697,Dr_OlivaresP,RT @quintamissvzla: #SinLuz ¿A recoger corona? 👑Karla Guilfú aspirará al título y la corona del Miss Universe Puerto Rico 2023https://t…
1698,puraverdadmcy,Estos HDP LADRONES .@Soykarinacarpio .@RafaelMaracay21 .@GobiernoAragua_ Siguen destruyeron #Maracay #Aragua… https://t.co/asJ1AaT6P6
1699,annasabino1988,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1700,Viceent1,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1701,EvelinTern1,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1702,puraverdadmcy,#Maracay #Aragua #SinLuz MALDITOS HDP .@Soykarinacarpio .@RafaelMaracay21 .@CorpoelecAragua CDTM… https://t.co/nibrlci3kR
1703,jupiterxc,"RT @FaroComunitario: #23Febrero 3:30 PMFalla eléctrica se presenta desde hace media hora en sectores de barrio unión, petare.  La 37, mes…"
1704,hernantorres34,"RT @anastaciaccs: Lo que está sucediendo en éste momento en casi toda Maracaibo.  Gente atrapada en ascensores, preocupados dueños de mini…"
1705,Anithakandanga,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1706,AxiomaReport,#SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas… https://t.co/cT9DRGKe2c
1707,rmtarazona,"RT @VersionFinal: #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros municipios…"
1708,Belx1,"RT @ReporteYa: #23Feb #Zulia #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros…"
1709,CementerioLibro,"RT @Carabanchelnet: 😠Cañada Real: La luz de los sin luz 3 años #SinLuz 3mil personas, mujeres, hombres, niñas, ancianos, niños, ancianas..…"
1710,buxiali1,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1711,Marinet507,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1712,Damarisfatima2,"RT @venezuelasos86: ⚠️💡ÚLTIMA HORA. Apagón en Zulia deja zonas de la Costa Occidental del Lago #SinLuz:#Maracaibo San Francisco, Jesús En…"
1713,tony_vet,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1714,ivism20,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1715,Odina01,"RT @FaroComunitario: #23Febrero 3:30 PMFalla eléctrica se presenta desde hace media hora en sectores de barrio unión, petare.  La 37, mes…"
1716,alexrojas14,RT @ReporteYa: #23Feb 3:30pm #Miranda #SinLuz @FaroComunitario: Falla eléctrica se presenta desde hace media hora en sectores de barrio un…
1717,magnetron007,RT @LDanieri: ME GUSTARÍA MOSTRARLESAsí luce una ciudad apagada. Maracaibo y los municipios de la costa occidental están #SinLuz luego de…
1718,alexrojas14,"RT @ReporteYa: #23Feb #Zulia #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros…"
1719,alexrojas14,"RT @ReporteYa: #23Feb #Zulia #SinLuz @_betacam: ""#Machiques quedó sin servicio alrededor de las 2:25 de la tarde.Buena parte de la zona…"
1720,ArturoFinco,"RT @FaroComunitario: #23Febrero 3:30 PMFalla eléctrica se presenta desde hace media hora en sectores de barrio unión, petare.  La 37, mes…"
1721,_Esben_,"ᅠᅠ⠀ᅠᅠ⠀ᛰ  No fue para tanto, el SinLuz le agrada la ajena, le gustaría ofrecerle algo, pero no sabe que le gustaria. https://t.co/UpJIIRCTqH"
1722,magnetron007,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1723,magno_ricardo1,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1724,Adripatileal,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1725,XxSCHxX,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1726,_FloFernandez,@nico_mantegazza @Kicillofok @SVmunicipio #sanvicente #sinasfalto #sinluz @MInfraPBA https://t.co/Tnfj5O5PhC
1727,gabriel25122016,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1728,norka59,"RT @venezuelasos86: ⚠️💡ÚLTIMA HORA. Apagón en Zulia deja zonas de la Costa Occidental del Lago #SinLuz:#Maracaibo San Francisco, Jesús En…"
1729,loisinneth96,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1730,rgmolinas,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1731,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz@LDanieri: Aunque no hay reportes de un apagón general, nos llega información de parroquias en el nort…"
1732,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Hbelena93: ""Sin servicio eléctrico en #SanMiguel"""
1733,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @JoseMPuerto: ""Sin servicio eléctrico por la lago"""
1734,AmparoBriceno4,"RT @ReporteYa: #23Feb 3:00pm #Zulia #SinLuz @Ladamadelasrec1: ""Milagro norte sin servicio eléctrico hace como media hora que se fue"""
1735,AmparoBriceno4,"RT @ReporteYa: #23Feb 3:00pm #Zulia #SinLuz @royscapi: ""Haticos por Arriba sin servicio eléctrico desde las 2:20 aproximadamente"""
1736,AmparoBriceno4,"RT @ReporteYa: #23Feb 3:00pm #Zulia #SinLuz @anjesusbaezof: ""#Mara, Parroquia Luis De Vicente, sin servicio eléctrico"""
1737,AmparoBriceno4,"RT @ReporteYa: #23Feb 3:00pm #Zulia #SinLuz @JoseJGutierre15: ""Machiques sin electricidad desde las 2:20pm"""
1738,AmparoBriceno4,"RT @ReporteYa: #23Feb #Miranda #SinLuz@Canino33: ""De nuevo sin servicio eléctrico en el Mirador del Este, Petare.Sin servicio en todo el…"
1739,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Rgonsal1: ""En #Maracaibo, en el sector Gallo verde Sabaneta aún estamos sin servicio eléctrico"""
1740,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz Cerca de las 2:30 pm, ciudadanos reportaron el corte de electricidad, luego de una fuerte fluctuación…"
1741,1detalle1,"#SinLuz Regalos y detalles únicos, originales y sabrosos para esa persona especial. En Caracas @1detalle_ WhatsApp:… https://t.co/txvE5fGv8h"
1742,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros…"
1743,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz Desde hace algunas semanas, los racionamientos regresaron a la capital zuliana, por bloques de entre…"
1744,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @_betacam: ""#Machiques quedó sin servicio alrededor de las 2:25 de la tarde.Buena parte de la zona…"
1745,reztarmi,RT @Fernandodelosca: @pagina12 #Privatizaciones#ReparacionHistorica Los usuarios #SinLuz 💡 los trabajadores reclamando una deuda desde h…
1746,angelaflautista,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1747,ahoraenlasredes,RT @quintamissvzla: #SinLuz ¿A recoger corona? 👑Karla Guilfú aspirará al título y la corona del Miss Universe Puerto Rico 2023https://t…
1748,LuisOla,"RT @EbVzla: #SinLuz Unas raras sanciones que estan llenando al pais de camionetas de lujos,edificios en las Mercedes, mansiones en Galipan…"
1749,AmparoBriceno4,"RT @ReporteYa: #23Feb #Venezuela@elriosuena: Cuando veo #SinLuz en el TT... 😖""https://t.co/6hkS3uwARy"
1750,AmparoBriceno4,RT @ReporteYa: #23Feb 3:30pm #Miranda #SinLuz @FaroComunitario: Falla eléctrica se presenta desde hace media hora en sectores de barrio un…
1751,showdelabelleza,RT @quintamissvzla: #SinLuz ¿A recoger corona? 👑Karla Guilfú aspirará al título y la corona del Miss Universe Puerto Rico 2023https://t…
1752,Migue1Caro,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1753,meizosos,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1754,Josue_comas1,"RT @7diasRD: Poderosas tormentas invernales en EEUU dejaron vuelos cancelados, fuertes nevadas y miles de hogares sin luzMás Información…"
1755,Actualidad_NA,"#SinLuz Este jueves #23Febrero usuarios en redes sociales reportaron que luego de un bajón, aproximadamente a las 2… https://t.co/2ebH0079Q3"
1756,sgargbe,RT @Yarivf76: Les manda a decir CorpoelecZulia que el Plan Borrón y Cuenta Nueva no incluía la suspensión de los cortes de electricidad.M…
1757,Osorioyon88,@estendenciavzl San felipe Yaracuy también #SinLuz
1758,chisita_,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1759,chisita_,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1760,chisita_,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1761,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Marianyelala: ""Sin servicio eléctrico en #Maracaibo y #SanFrancisco... automáticamente yo""https://…"
1762,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Madepalmar: ""Apagón afecta a varios municipios del país. En Maracaibo el apagón es general afectan…"
1763,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @KtyNazaret: ""Alguien ha visto alguien del gobierno explicar el apagón de hoy en #Maracaibo?"""
1764,AmparoBriceno4,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Pegaso1402: ""Sin servicio eléctrico en las Delicias con la Falcón"""
1765,quintamissvzla,RT @quintamissvzla: #SinLuz ¿A recoger corona? 👑Karla Guilfú aspirará al título y la corona del Miss Universe Puerto Rico 2023https://t…
1766,quintamissvzla,#SinLuz ¿A recoger corona? 👑Karla Guilfú aspirará al título y la corona del Miss Universe Puerto Rico 2023https://t.co/E3bXexHnCk
1767,mariantojordan,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1768,rosaura52442960,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Hbelena93: ""Sin servicio eléctrico en #SanMiguel"""
1769,elycoll21,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Hbelena93: ""Sin servicio eléctrico en #SanMiguel"""
1770,gladysolave_1,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1771,elisyen61,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Hbelena93: ""Sin servicio eléctrico en #SanMiguel"""
1772,pleyade_delas7,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1773,kekambas52,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1774,Fernandodelosca,@pagina12 #Privatizaciones#ReparacionHistorica Los usuarios #SinLuz 💡 los trabajadores reclamando una deuda desd… https://t.co/DrHO5nE6Vz
1775,moniscout,"RT @EfectoCocuyo: #Ahora Usuarios reportan apagón en Maracaibo y San Francisco, en el estado Zulia. #23Feb ¿Estás #SinLuz? Repórtanos ind…"
1776,xChriskeyGamerX,"@Mekhyan El perro se convirtió en un bossYa es tarde para tí, Sinluz 😔 https://t.co/7ehEUTBqNZ"
1777,NEBarrios,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1778,AnthonyAcosta3,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1779,alcasiano1550,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1780,DPrz_,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1781,Anjaviri,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1782,pepegar10,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
